"Time of Day,""Process Name"",""PID"",""Operation"",""Path"",""Result"",""Detail""";;;;;;;;;;;;
"6:04:42.6826125 PM,""Multi-Tracker Detection_x64.exe"",""13396"",""Process Start"","""",""SUCCESS"",""Parent PID: 13580, Command line: """"C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\Multi-Tracker Detection_x64.exe"""" , Current directory: C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\, Environment: ";;;;;;;;;;;;
"6:06:34.9809637 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 27, Name: Meiryo UI Bold, Type: REG_MULTI_SZ, Length: 830, Data: SEGOEUIB.TTF,Segoe UI Bold,133,83, SEGOEUIB.TTF,Segoe UI Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, MSGOTHIC.TTC,MS UI Gothic, MSJHBD.TTC,Microsoft Jhenghei UI Bold,128,96, MSJHBD.TTC,Microsoft Jhenghei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9810354 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 28, Length: 220""";;;;;;;;;;;;
"6:06:34.9810493 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 28, Name: MS Gothic, Type: REG_MULTI_SZ, Length: 392, Data: MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,GulimChe, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9810784 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 29, Length: 220""";;;;;;;;;;;;
"6:06:34.9810948 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 29, Name: MS PGothic, Type: REG_MULTI_SZ, Length: 388, Data: MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9811224 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 30, Length: 220""";;;;;;;;;;;;
"6:06:34.9811362 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 30, Name: MS UI Gothic, Type: REG_MULTI_SZ, Length: 536, Data: MICROSS.TTF,Microsoft Sans Serif,128,142, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9811640 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 31, Length: 220""";;;;;;;;;;;;
"6:06:34.9811774 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 31, Name: MS Mincho, Type: REG_MULTI_SZ, Length: 390, Data: MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, BATANG.TTC,Batang, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9812507 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 32, Length: 220""";;;;;;;;;;;;
"6:06:34.9812663 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 32, Name: MS PMincho, Type: REG_MULTI_SZ, Length: 392, Data: MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, BATANG.TTC,Batang, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9813413 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 33, Length: 220""";;;;;;;;;;;;
"6:06:34.9813562 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 33, Name: Batang, Type: REG_MULTI_SZ, Length: 404, Data: MSMINCHO.TTC,MS PMincho, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9813851 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 34, Length: 220""";;;;;;;;;;;;
"6:06:34.9813986 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 34, Name: BatangChe, Type: REG_MULTI_SZ, Length: 400, Data: MSMINCHO.TTC,MS Mincho, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9814259 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 35, Length: 220""";;;;;;;;;;;;
"6:06:34.9814394 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 35, Name: Dotum, Type: REG_MULTI_SZ, Length: 408, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9814665 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 36, Length: 220""";;;;;;;;;;;;
"6:06:34.9814797 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 36, Name: DotumChe, Type: REG_MULTI_SZ, Length: 400, Data: MSGOTHIC.TTC,MS Gothic, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9815173 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 37, Length: 220""";;;;;;;;;;;;
"6:06:34.9815302 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 37, Name: Gulim, Type: REG_MULTI_SZ, Length: 556, Data: MICROSS.TTF,Microsoft Sans Serif,128,140, MICROSS.TTF,Microsoft Sans Serif, MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9815569 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 38, Length: 220""";;;;;;;;;;;;
"6:06:34.9815695 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 38, Name: GulimChe, Type: REG_MULTI_SZ, Length: 400, Data: MSGOTHIC.TTC,MS Gothic, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9815959 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 39, Length: 220""";;;;;;;;;;;;
"6:06:34.9816096 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 39, Name: Gungsuh, Type: REG_MULTI_SZ, Length: 404, Data: MSMINCHO.TTC,MS PMincho, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9816355 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 40, Length: 220""";;;;;;;;;;;;
"6:06:34.9816481 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 40, Name: GungsuhChe, Type: REG_MULTI_SZ, Length: 400, Data: MSMINCHO.TTC,MS Mincho, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9816746 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 41, Length: 220""";;;;;;;;;;;;
"6:06:34.9816876 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 41, Name: Malgun Gothic, Type: REG_MULTI_SZ, Length: 666, Data: SEGOEUI.TTF,Segoe UI,130,81, SEGOEUI.TTF,Segoe UI, GULIM.TTC,Gulim, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9817142 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 42, Length: 220""";;;;;;;;;;;;
"6:06:34.9817269 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 42, Name: Malgun Gothic Bold, Type: REG_MULTI_SZ, Length: 790, Data: SEGOEUIB.TTF,Segoe UI Bold,130,81, SEGOEUIB.TTF,Segoe UI Bold, GULIM.TTC,Gulim, MEIRYOB.TTC,Meiryo UI Bold,128,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft Jhenghei UI Bold,128,96, MSJHBD.TTC,Microsoft Jhenghei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9817982 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 43, Length: 220""";;;;;;;;;;;;
"6:06:34.9818120 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 43, Name: Malgun Gothic Semilight, Type: REG_MULTI_SZ, Length: 754, Data: SEGOEUISL.TTF,Segoe UI Semilight,130,81, SEGOEUISL.TTF,Segoe UI Semilight, GULIM.TTC,Gulim, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHR.TTC,Yu Gothic UI Semilight,128,96, YUGOTHR.TTC,Yu Gothic UI Semilight, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9818404 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 44, Length: 220""";;;;;;;;;;;;
"6:06:34.9818531 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 44, Name: Lucida Sans Unicode, Type: REG_MULTI_SZ, Length: 440, Data: GULIM.TTC,Gulim, MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9818793 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 45, Length: 220""";;;;;;;;;;;;
"6:06:34.9818921 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 45, Name: Microsoft Sans Serif, Type: REG_MULTI_SZ, Length: 440, Data: GULIM.TTC,Gulim, MALGUN.TTF,Malgun Gothic, MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9819179 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 46, Length: 220""";;;;;;;;;;;;
"6:06:34.9819308 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 46, Name: Tahoma, Type: REG_MULTI_SZ, Length: 440, Data: GULIM.TTC,Gulim, MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9819556 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 47, Length: 220""";;;;;;;;;;;;
"6:06:34.9819685 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 47, Name: Segoe UI, Type: REG_MULTI_SZ, Length: 718, Data: TAHOMA.TTF,Tahoma, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, GULIM.TTC,Gulim, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9819945 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 48, Length: 220""";;;;;;;;;;;;
"6:06:34.9820069 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 48, Name: Segoe UI Bold, Type: REG_MULTI_SZ, Length: 778, Data: MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, MEIRYOB.TTC,Meiryo UI Bold,128,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft Jhenghei UI Bold,128,96, MSJHBD.TTC,Microsoft Jhenghei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9820337 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 49, Length: 220""";;;;;;;;;;;;
"6:06:34.9820462 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 49, Name: Segoe UI Light, Type: REG_MULTI_SZ, Length: 778, Data: MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJHL.TTC,Microsoft Jhenghei UI Light,128,96, MSJHL.TTC,Microsoft Jhenghei UI Light, MSYHL.TTC,Microsoft YaHei UI Light,128,96, MSYHL.TTC,Microsoft YaHei UI Light, YUGOTHL.TTC,Yu Gothic UI Light,128,96, YUGOTHL.TTC,Yu Gothic UI Light, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9820781 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 50, Length: 220""";;;;;;;;;;;;
"6:06:34.9820909 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 50, Name: Segoe UI Semilight, Type: REG_MULTI_SZ, Length: 738, Data: MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHR.TTC,Yu Gothic UI Semilight,128,96, YUGOTHR.TTC,Yu Gothic UI Semilight, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9821172 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 51, Length: 220""";;;;;;;;;;;;
"6:06:34.9821298 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 51, Name: Segoe UI Semibold, Type: REG_MULTI_SZ, Length: 686, Data: MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,128,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHB.TTC,Yu Gothic UI Semibold,128,96, YUGOTHB.TTC,Yu Gothic UI Semibold, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9821562 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 52, Length: 220""";;;;;;;;;;;;
"6:06:34.9821695 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 52, Name: Ebrima, Type: REG_MULTI_SZ, Length: 748, Data: SEGOEUI.TTF,Segoe UI,110,82, SEGOEUI.TTF,Segoe UI, MALGUN.TTF,Malgun Gothic,118,96, MALGUN.TTF,Malgun Gothic, MEIRYO.TTC,Meiryo UI,120,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft Jhenghei UI,120,96, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
"6:06:34.9821959 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""BUFFER OVERFLOW"",""Index: 53, Length: 220""";;;;;;;;;;;;
"6:06:34.9822090 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegEnumValue"",""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink"",""SUCCESS"",""Index: 53, Name: Ebrima Bold, Type: REG_MULTI_SZ, Length: 900, Data: SEGOEUIB.TTF,Segoe UI Bold,110,82, SEGOEUIB.TTF,Segoe UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,118,96, MALGUNBD.TTF,Malgun Gothic Bold, MEIRYOB.TTC,Meiryo UI Bold,120,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,120,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol""";;;;;;;;;;;;
